Country,Time,Balance,Product,Value,Unit
Belgium,May 2011,Net Electricity Production,Oil and Petroleum Products,22.943,GWh
Belgium,May 2011,Net Electricity Production,Natural Gas,2343.377,GWh
Belgium,May 2011,Net Electricity Production,Combustible Renewables,394.071,GWh
Belgium,May 2011,Net Electricity Production,Other Combustible Non-Renewables,91.726,GWh
Belgium,May 2011,Net Electricity Production,Hydro,64.336,GWh
Belgium,May 2011,Net Electricity Production,Wind,160.688,GWh
Belgium,May 2011,Net Electricity Production,Solar,160.574,GWh
Belgium,May 2011,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",779.669,GWh
Luxembourg,May 2011,Net Electricity Production,Nuclear,0,GWh
Luxembourg,May 2011,Net Electricity Production,Total Combustible Fuels,242.181,GWh
Luxembourg,May 2011,Net Electricity Production,"Coal, Peat and Manufactured Gases",0,GWh
Luxembourg,May 2011,Net Electricity Production,Oil and Petroleum Products,0.047,GWh
Luxembourg,May 2011,Net Electricity Production,Natural Gas,227.097,GWh
Luxembourg,May 2011,Net Electricity Production,Combustible Renewables,9.022,GWh
Luxembourg,May 2011,Net Electricity Production,Other Combustible Non-Renewables,6.015,GWh
Luxembourg,May 2011,Net Electricity Production,Hydro,50.123,GWh
Luxembourg,May 2011,Net Electricity Production,Wind,4.27,GWh
Luxembourg,May 2011,Net Electricity Production,Solar,3.165,GWh
Luxembourg,May 2011,Net Electricity Production,Geothermal,0,GWh
Luxembourg,May 2011,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",66.58,GWh
Netherlands,May 2011,Net Electricity Production,Nuclear,355.637,GWh
Netherlands,May 2011,Net Electricity Production,Total Combustible Fuels,7654.561,GWh
Netherlands,May 2011,Net Electricity Production,"Coal, Peat and Manufactured Gases",2024.393,GWh
Netherlands,May 2011,Net Electricity Production,Oil and Petroleum Products,81.865,GWh
Netherlands,May 2011,Net Electricity Production,Natural Gas,4839.144,GWh
Netherlands,May 2011,Net Electricity Production,Combustible Renewables,569.369,GWh
Netherlands,May 2011,Net Electricity Production,Other Combustible Non-Renewables,139.791,GWh
Netherlands,May 2011,Net Electricity Production,Hydro,1,GWh
Netherlands,May 2011,Net Electricity Production,Wind,496.744,GWh
Netherlands,May 2011,Net Electricity Production,Solar,15.536,GWh
Netherlands,May 2011,Net Electricity Production,Geothermal,0,GWh
Netherlands,May 2011,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",1082.649,GWh
Belgium,April 2011,Net Electricity Production,Nuclear,3964.814,GWh
Belgium,April 2011,Net Electricity Production,Total Combustible Fuels,2670.289,GWh
Belgium,April 2011,Net Electricity Production,"Coal, Peat and Manufactured Gases",429.449,GWh
Belgium,April 2011,Net Electricity Production,Oil and Petroleum Products,17.064,GWh
Belgium,April 2011,Net Electricity Production,Natural Gas,1810.425,GWh
Belgium,April 2011,Net Electricity Production,Combustible Renewables,335.304,GWh
Belgium,April 2011,Net Electricity Production,Other Combustible Non-Renewables,78.047,GWh
Belgium,April 2011,Net Electricity Production,Hydro,113.491,GWh
Belgium,April 2011,Net Electricity Production,Wind,131.087,GWh
Belgium,April 2011,Net Electricity Production,Solar,124.438,GWh
Belgium,April 2011,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",704.32,GWh
Luxembourg,April 2011,Net Electricity Production,Nuclear,0,GWh
Luxembourg,April 2011,Net Electricity Production,Total Combustible Fuels,262.451,GWh
Luxembourg,April 2011,Net Electricity Production,"Coal, Peat and Manufactured Gases",0,GWh
Luxembourg,April 2011,Net Electricity Production,Oil and Petroleum Products,0.051,GWh
Luxembourg,April 2011,Net Electricity Production,Natural Gas,246.105,GWh
Luxembourg,April 2011,Net Electricity Production,Combustible Renewables,9.777,GWh
Luxembourg,April 2011,Net Electricity Production,Other Combustible Non-Renewables,6.518,GWh
Luxembourg,April 2011,Net Electricity Production,Hydro,126.309,GWh
Luxembourg,April 2011,Net Electricity Production,Wind,4.27,GWh
Luxembourg,April 2011,Net Electricity Production,Solar,3.084,GWh
Luxembourg,April 2011,Net Electricity Production,Geothermal,0,GWh
Luxembourg,April 2011,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",143.44,GWh
Netherlands,April 2011,Net Electricity Production,Nuclear,98.899,GWh
Netherlands,April 2011,Net Electricity Production,Total Combustible Fuels,7946.325,GWh
Netherlands,April 2011,Net Electricity Production,"Coal, Peat and Manufactured Gases",1984.175,GWh
Netherlands,April 2011,Net Electricity Production,Oil and Petroleum Products,99.111,GWh
Netherlands,April 2011,Net Electricity Production,Natural Gas,5143.32,GWh
Netherlands,April 2011,Net Electricity Production,Combustible Renewables,577.847,GWh
Netherlands,April 2011,Net Electricity Production,Other Combustible Non-Renewables,141.872,GWh
Netherlands,April 2011,Net Electricity Production,Hydro,4,GWh
Netherlands,April 2011,Net Electricity Production,Wind,310.154,GWh
Netherlands,April 2011,Net Electricity Production,Solar,12.028,GWh
Netherlands,April 2011,Net Electricity Production,Geothermal,0,GWh
Netherlands,April 2011,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",904.029,GWh
Belgium,March 2011,Net Electricity Production,Nuclear,3926.816,GWh
Belgium,March 2011,Net Electricity Production,Total Combustible Fuels,2921.554,GWh
Belgium,March 2011,Net Electricity Production,"Coal, Peat and Manufactured Gases",520.917,GWh
Belgium,March 2011,Net Electricity Production,Oil and Petroleum Products,23.917,GWh
Belgium,March 2011,Net Electricity Production,Natural Gas,1918.359,GWh
Belgium,March 2011,Net Electricity Production,Combustible Renewables,371.815,GWh
Belgium,March 2011,Net Electricity Production,Other Combustible Non-Renewables,86.546,GWh
Belgium,March 2011,Net Electricity Production,Hydro,138.626,GWh
Belgium,March 2011,Net Electricity Production,Wind,162.036,GWh
Belgium,March 2011,Net Electricity Production,Solar,84.318,GWh
Belgium,March 2011,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",756.795,GWh
Luxembourg,March 2011,Net Electricity Production,Nuclear,0,GWh
Luxembourg,March 2011,Net Electricity Production,Total Combustible Fuels,251.783,GWh
Luxembourg,March 2011,Net Electricity Production,"Coal, Peat and Manufactured Gases",0,GWh
Luxembourg,March 2011,Net Electricity Production,Oil and Petroleum Products,0.049,GWh
Luxembourg,March 2011,Net Electricity Production,Natural Gas,236.101,GWh
Luxembourg,March 2011,Net Electricity Production,Combustible Renewables,9.379,GWh
Luxembourg,March 2011,Net Electricity Production,Other Combustible Non-Renewables,6.253,GWh
Luxembourg,March 2011,Net Electricity Production,Hydro,147.361,GWh
Luxembourg,March 2011,Net Electricity Production,Wind,6.405,GWh
Luxembourg,March 2011,Net Electricity Production,Solar,2.429,GWh
Luxembourg,March 2011,Net Electricity Production,Geothermal,0,GWh
Luxembourg,March 2011,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",165.574,GWh
Netherlands,March 2011,Net Electricity Production,Nuclear,362.629,GWh
Netherlands,March 2011,Net Electricity Production,Total Combustible Fuels,9238.192,GWh
Netherlands,March 2011,Net Electricity Production,"Coal, Peat and Manufactured Gases",2246.769,GWh
Netherlands,March 2011,Net Electricity Production,Oil and Petroleum Products,140.56,GWh
Netherlands,March 2011,Net Electricity Production,Natural Gas,6111.796,GWh
Netherlands,March 2011,Net Electricity Production,Combustible Renewables,593.38,GWh
Netherlands,March 2011,Net Electricity Production,Other Combustible Non-Renewables,145.686,GWh
Netherlands,March 2011,Net Electricity Production,Hydro,10,GWh
Netherlands,March 2011,Net Electricity Production,Wind,232.25,GWh
Netherlands,March 2011,Net Electricity Production,Solar,3.671,GWh
Netherlands,March 2011,Net Electricity Production,Geothermal,0,GWh
Netherlands,March 2011,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",839.301,GWh
Belgium,February 2011,Net Electricity Production,Nuclear,3327.201,GWh
Belgium,February 2011,Net Electricity Production,Total Combustible Fuels,3226.238,GWh
Belgium,February 2011,Net Electricity Production,"Coal, Peat and Manufactured Gases",514.926,GWh
Belgium,February 2011,Net Electricity Production,Oil and Petroleum Products,23.714,GWh
Belgium,February 2011,Net Electricity Production,Natural Gas,2283.959,GWh
Belgium,February 2011,Net Electricity Production,Combustible Renewables,327.425,GWh
Belgium,February 2011,Net Electricity Production,Other Combustible Non-Renewables,76.213,GWh
Belgium,February 2011,Net Electricity Production,Hydro,148.878,GWh
Belgium,February 2011,Net Electricity Production,Wind,186.852,GWh
Belgium,February 2011,Net Electricity Production,Solar,26.902,GWh
Belgium,February 2011,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",690.057,GWh
Luxembourg,February 2011,Net Electricity Production,Nuclear,0,GWh
Luxembourg,February 2011,Net Electricity Production,Total Combustible Fuels,234.713,GWh
Luxembourg,February 2011,Net Electricity Production,"Coal, Peat and Manufactured Gases",0,GWh
Luxembourg,February 2011,Net Electricity Production,Oil and Petroleum Products,0.046,GWh
Luxembourg,February 2011,Net Electricity Production,Natural Gas,220.094,GWh
Luxembourg,February 2011,Net Electricity Production,Combustible Renewables,8.743,GWh
Luxembourg,February 2011,Net Electricity Production,Other Combustible Non-Renewables,5.829,GWh
Luxembourg,February 2011,Net Electricity Production,Hydro,149.366,GWh
Luxembourg,February 2011,Net Electricity Production,Wind,4.27,GWh
Luxembourg,February 2011,Net Electricity Production,Solar,1.231,GWh
Luxembourg,February 2011,Net Electricity Production,Geothermal,0,GWh
Luxembourg,February 2011,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",163.61,GWh
Netherlands,February 2011,Net Electricity Production,Nuclear,328.664,GWh
Netherlands,February 2011,Net Electricity Production,Total Combustible Fuels,8585.871,GWh
Netherlands,February 2011,Net Electricity Production,"Coal, Peat and Manufactured Gases",1939.264,GWh
Netherlands,February 2011,Net Electricity Production,Oil and Petroleum Products,133.346,GWh
Netherlands,February 2011,Net Electricity Production,Natural Gas,5767.257,GWh
Netherlands,February 2011,Net Electricity Production,Combustible Renewables,598.951,GWh
Netherlands,February 2011,Net Electricity Production,Other Combustible Non-Renewables,147.054,GWh
Netherlands,February 2011,Net Electricity Production,Hydro,15,GWh
Netherlands,February 2011,Net Electricity Production,Wind,468.1,GWh
Netherlands,February 2011,Net Electricity Production,Solar,4.452,GWh
Netherlands,February 2011,Net Electricity Production,Geothermal,0,GWh
Netherlands,February 2011,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",1086.503,GWh
Belgium,January 2011,Net Electricity Production,Nuclear,3875.366,GWh
Belgium,January 2011,Net Electricity Production,Total Combustible Fuels,3442.424,GWh
Belgium,January 2011,Net Electricity Production,"Coal, Peat and Manufactured Gases",557.128,GWh
Belgium,January 2011,Net Electricity Production,Oil and Petroleum Products,33.087,GWh
Belgium,January 2011,Net Electricity Production,Natural Gas,2418.792,GWh
Belgium,January 2011,Net Electricity Production,Combustible Renewables,351.58,GWh
Belgium,January 2011,Net Electricity Production,Other Combustible Non-Renewables,81.836,GWh
Belgium,January 2011,Net Electricity Production,Hydro,160.547,GWh
Belgium,January 2011,Net Electricity Production,Wind,211.72,GWh
Belgium,January 2011,Net Electricity Production,Solar,19.659,GWh
Belgium,January 2011,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",743.506,GWh
Luxembourg,January 2011,Net Electricity Production,Nuclear,0,GWh
Luxembourg,January 2011,Net Electricity Production,Total Combustible Fuels,251.783,GWh
Luxembourg,January 2011,Net Electricity Production,"Coal, Peat and Manufactured Gases",0,GWh
Luxembourg,January 2011,Net Electricity Production,Oil and Petroleum Products,0.049,GWh
Luxembourg,January 2011,Net Electricity Production,Natural Gas,236.101,GWh
Luxembourg,January 2011,Net Electricity Production,Combustible Renewables,9.379,GWh
Luxembourg,January 2011,Net Electricity Production,Other Combustible Non-Renewables,6.253,GWh
Luxembourg,January 2011,Net Electricity Production,Hydro,154.378,GWh
Luxembourg,January 2011,Net Electricity Production,Wind,3.203,GWh
Luxembourg,January 2011,Net Electricity Production,Solar,0.718,GWh
Luxembourg,January 2011,Net Electricity Production,Geothermal,0,GWh
Luxembourg,January 2011,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",167.678,GWh
Netherlands,January 2011,Net Electricity Production,Nuclear,353.639,GWh
Netherlands,January 2011,Net Electricity Production,Total Combustible Fuels,9249.823,GWh
Netherlands,January 2011,Net Electricity Production,"Coal, Peat and Manufactured Gases",1871.873,GWh
Netherlands,January 2011,Net Electricity Production,Oil and Petroleum Products,144.379,GWh
Netherlands,January 2011,Net Electricity Production,Natural Gas,6457.452,GWh
Netherlands,January 2011,Net Electricity Production,Combustible Renewables,623.128,GWh
Netherlands,January 2011,Net Electricity Production,Other Combustible Non-Renewables,152.99,GWh
Netherlands,January 2011,Net Electricity Production,Hydro,7,GWh
Netherlands,January 2011,Net Electricity Production,Wind,447.415,GWh
Netherlands,January 2011,Net Electricity Production,Solar,4.452,GWh
Netherlands,January 2011,Net Electricity Production,Geothermal,0,GWh
Netherlands,January 2011,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",1081.995,GWh
Belgium,December 2010,Net Electricity Production,Nuclear,3628.083,GWh
Belgium,December 2010,Net Electricity Production,Total Combustible Fuels,3689.817,GWh
Belgium,December 2010,Net Electricity Production,"Coal, Peat and Manufactured Gases",589.809,GWh
Belgium,December 2010,Net Electricity Production,Oil and Petroleum Products,30.302,GWh
Belgium,December 2010,Net Electricity Production,Natural Gas,2709.399,GWh
Belgium,December 2010,Net Electricity Production,Combustible Renewables,274.237,GWh
Belgium,December 2010,Net Electricity Production,Other Combustible Non-Renewables,86.071,GWh
Belgium,December 2010,Net Electricity Production,Hydro,150.694,GWh
Belgium,December 2010,Net Electricity Production,Wind,144.573,GWh
Belgium,December 2010,Net Electricity Production,Solar,11.926,GWh
Belgium,December 2010,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",581.43,GWh
Luxembourg,December 2010,Net Electricity Production,Nuclear,0,GWh
Luxembourg,December 2010,Net Electricity Production,Total Combustible Fuels,293.358,GWh
Luxembourg,December 2010,Net Electricity Production,"Coal, Peat and Manufactured Gases",0,GWh
Luxembourg,December 2010,Net Electricity Production,Oil and Petroleum Products,0.051,GWh
Luxembourg,December 2010,Net Electricity Production,Natural Gas,280.741,GWh
Luxembourg,December 2010,Net Electricity Production,Combustible Renewables,8.101,GWh
Luxembourg,December 2010,Net Electricity Production,Other Combustible Non-Renewables,4.465,GWh
Luxembourg,December 2010,Net Electricity Production,Hydro,166.197,GWh
Luxembourg,December 2010,Net Electricity Production,Wind,2.988,GWh
Luxembourg,December 2010,Net Electricity Production,Solar,0.522,GWh
